index,Type,Name,PFAS,Latitude,Longtitude,PFASFound,distancetoirport,distancetolandfil,distancetochemfactory,distancetofirefighting,distancetowaterways,spilldata,chemindustry,greenhouse,solidwaste,ustincident,chemIndustowater,landfiltowater,chemFacttowater,coalash,hazardwaste,oldhazardsite,elevation,countofChemIndus,countofLandfill,countChemFactory,solidwastetowater,countsolidwaste,industryname,ustincidenttowater,counttoustincident,firefightingtowater,counttofirefighting,distancetoprereglandfil,prereglandfiltowater,counttofprereglandfil,fedsitetowater,counttoffedsites,soilclassification,clay,sand,temp,Precipitation,windSpeed,Pressure,distancetowaterdischarge,dischargetowater,countofwaterdischarge,landfillperp,prelandfillperp
256,Drinking Water,RALEIGH  CITY OF,188.0,35.6,-78.45,1,43.59465855812758,9.54025366422025,3.4322396975356155,3.4322396975356155,7.317763443207833,69.66795821989172,13.788767885713495,3.205882032761871,3.4322396975356155,11.549982684978168,6.747638235332056,4.017329396244216,7.852351405564594,48.62038611296467,3.2504130167478404,4.467718793834778,57.0,3,17,7,7.852351405564594,7,Waste Management,3.8382490932465556,1,3.8382490932465556,1,7.233457192176873,7.893198721872616,4,4,4,Acrisols,89.0,695.0,16.363636363636363,118.76666666666668,5.127272727272728,1018.3761904761906,3.6781345187896894,7.93988032605179,12,118.76666666666667,118.76666666666667
257,Drinking Water,town of farmville nc,1.0,35.6,-77.59,0,19.245224941246786,2.9135355439553265,0.3273644072465531,0.3273644072465531,2.380196219806841,100.86904040967934,2.244490382070647,9.767223027651257,0.3273644072465531,43.04038343780992,3.611554618246511,3.27490536731222,2.5624142401479117,42.840755104085815,0.3962773083614929,1.098287414052987,17.0,1,5,1,2.5624142401479117,1,Textiles and Leather,7.513854428878194,0,7.513854428878194,0,1.600084316229025,2.690126073047857,4,4,4,Acrisols,,,16.988000000000003,129.64285714285714,7.904166666666666,1018.5476190476189,1.7812506746300665,3.2578089390876066,3,129.64285714285714,129.64285714285714
258,Waterways,Oconaluftee Overlook M97S1,50.0,35.61,-83.44,1,43.317115902574216,20.737020451188343,21.905707290331673,21.905707290331673,16.323754952919817,201.6213060133255,17.724799598251394,32.93345273424182,21.905707290331673,32.39804383119742,3.1324041056419905,4.41469417546887,5.702057526492793,87.66147225457377,17.47343452650662,10.303495014041113,1609.0,0,0,0,5.702057526492793,0,Waste Management,2.317054141305318,0,2.317054141305318,0,20.865958661189612,4.544340125818376,0,0,0,Cambisols,217.0,406.0,15.540909090909093,100.8904761904762,7.2285714285714295,1018.757142857143,14.48653021797032,5.28055045480876,1,115.88095238095241,115.88095238095241
259,Drinking Water,PINEWOOD ACRES WATER SYSTEM,79.0,35.61,-81.0,1,20.319047440811254,2.8974737934415216,1.8607217477229179,1.8607217477229179,5.2902688300110565,20.26434580495307,15.758241753920847,3.3968233904766296,1.8607217477229179,12.994357321742818,5.473600779175487,6.734668289594104,6.6338868282286105,1.85846741864429,3.205080106774027,2.587259118358247,243.0,0,6,8,6.6338868282286105,8,Plastics and Resins,1.4795862633943948,1,1.4795862633943948,1,11.034810550753868,6.808259188823735,3,3,3,Acrisols,233.0,424.0,15.68695652173913,108.55714285714285,5.786363636363636,1018.6857142857143,2.164162349728491,5.850483038892685,20,108.55714285714285,108.55714285714285
260,Drinking Water,HANDY SANITARY DISTRICT,79.0,35.61,-80.08,1,17.458837489221835,21.234703776084384,19.157299154488232,19.157299154488232,13.103441744763046,41.2810470167059,21.902900280701513,18.984201740009368,19.157299154488232,28.3529458423314,1.7474910575629932,9.78494748735763,12.095981430600212,34.96897531310536,2.91875474944899,4.55106702695686,201.0,0,0,0,12.095981430600212,0,Mining and Refining,3.80806770098585,0,3.80806770098585,0,4.660634818703821,9.197909619256563,4,4,4,Acrisols,176.0,339.0,16.860714285714288,119.72380952380952,6.195454545454544,1019.442857142857,4.653248991581954,8.615516706930052,4,103.98571428571428,103.98571428571428
261,Drinking Water,GREENVILLE UTILITIES COMM,23.2,35.61,-77.43,1,5.148024304597149,1.6747997602164777,5.301973341103094,5.301973341103094,6.889077468251551,93.64532108208351,6.7653503240758885,8.244030798890773,5.301973341103094,50.115994278029056,3.766913626547073,6.534209886808053,7.152499652301168,49.95288637081091,1.5477066786466753,3.4772743611882313,30.0,2,5,8,7.152499652301168,8,Chemical Mfg,7.513854428878194,0,7.513854428878194,0,5.2391610684710805,7.15930560670587,7,7,7,Acrisols,138.0,560.0,16.988000000000003,129.64285714285714,7.904166666666666,1018.5476190476189,3.9290396872207696,8.265436776126206,6,129.64285714285714,129.64285714285714
262,Well,TOWN OF BLACK MOUNTAIN ,3.5,35.62,-82.33,0,27.882723240255302,5.998544424456063,1.3391285043788956,1.3391285043788956,0.1664058309813251,109.48044423758142,6.443182231765214,24.404203866278664,1.3391285043788956,0.9493766246313736,1.446075120166214,1.0437002556812236,1.3093856836823696,27.379817701077766,0.795582886171555,2.249030387299189,719.0,2,2,4,1.3093856836823696,4,Textiles and Leather,0.8003615304494669,3,0.8003615304494669,3,2.7362575173547294,0.6317096516932715,6,6,6,Acrisols,215.0,487.0,14.038888888888888,118.74166666666669,9.525,1018.4285714285714,10.742661937947792,3.6810404100746656,5,118.74166666666669,118.74166666666669
263,Drinking Water,Black Mountain  NC,3.5,35.62,-82.32,0,28.50102690489731,5.096716465149467,0.6162070152272247,0.6162070152272247,0.8154686039888239,108.71908853307285,7.303775607744629,24.9090371754942,0.6162070152272247,0.46942747992275935,1.446075120166214,1.0437002556812236,1.3093856836823696,27.901333336249817,0.9689908310771529,2.992392318223371,738.0,2,2,4,1.3093856836823696,4,Textiles and Leather,0.8003615304494669,3,0.8003615304494669,3,3.5499855149547557,0.6317096516932715,6,6,6,Acrisols,,,14.038888888888888,118.74166666666669,9.525,1018.4285714285714,11.597694577731112,3.6810404100746656,5,118.74166666666669,118.74166666666669
264,Drinking Water,OLD FORT  TOWN OF,158.0,35.62,-82.17,1,29.6722314782186,4.675469494519351,11.747411661969373,11.747411661969373,3.211124891030926,97.58440373428218,6.042599649390252,22.698642996567624,11.747411661969373,13.642031735185034,1.941889021409,1.690310096894947,5.261969147105429,37.516925330660364,0.9586706691932939,1.1152707280379137,472.0,1,3,2,5.261969147105429,2,Textiles and Leather,0.8003615304494669,1,0.8003615304494669,1,1.3524029218369937,3.7232153824596845,2,2,2,Acrisols,231.0,466.0,14.038888888888888,118.74166666666669,9.525,1018.4285714285714,2.328077524059596,3.259790023618243,3,118.74166666666669,118.74166666666669
265,Lake,MOORESVILLE TOWN OF: LAKE NORMAN,7.4,35.62,-80.89,1,18.303373502739,7.153858342948489,6.717808532075526,6.717808532075526,5.077115131937729,21.494063006664447,6.8719021287605,7.331188521477076,6.717808532075526,6.158729256566168,7.572319572335254,5.721251625856643,7.2066501669273375,1.194038201482617,2.982725186861654,4.628192434844043,234.0,5,5,12,7.2066501669273375,12,Metal Machinery Mfg,1.4795862633943948,2,1.4795862633943948,2,5.607613397995128,4.250181688124314,3,3,3,,,,15.904166666666667,108.55714285714285,5.786363636363636,1018.6857142857143,4.0530010742027685,2.941891529490926,21,108.55714285714285,108.55714285714285
266,Lake,HARRIS NUCLEAR PLANT WATER SYSTEM: HARRIS LAKE,102.7,35.62,-78.92,1,17.413693896398698,2.612356315095002,7.71993635440396,7.71993635440396,4.186706502478657,50.56404081157483,11.375417208903508,7.7185068747325625,7.71993635440396,9.099701530440214,3.7936730589057532,2.4921021992061907,2.100802565797703,41.720073004040245,2.464096292828304,6.934956730562443,75.0,3,19,9,2.100802565797703,9,Metal Machinery Mfg,3.91361112428308,1,3.91361112428308,1,7.450156913018123,4.18797234600963,5,5,5,Luvisols,,,15.88888888888889,111.18611111111112,7.2666666666666675,1018.4,3.7815031113319684,5.991156860729573,11,108.65714285714287,108.65714285714287
267,Drinking Water,TOWN OF DENTON NC,19.1,35.63,-80.12,1,20.537912833631598,18.37057784782952,16.519836559787834,16.519836559787834,9.610669528822823,37.583279798345856,19.780745966642428,16.172746757830993,16.519836559787834,28.939364961707764,3.4531977013435684,9.78494748735763,12.095981430600212,31.196395171679796,1.3373582091423215,1.0922280485387295,212.0,0,0,0,12.095981430600212,0,Waste Management,7.066487891648025,0,7.066487891648025,0,0.44199562246539637,9.197909619256563,4,4,4,Acrisols,203.0,369.0,16.860714285714288,119.72380952380952,6.195454545454544,1019.442857142857,1.3457924893994753,8.615516706930052,4,103.98571428571428,103.98571428571428
268,Drinking Water,HARRIS NUCLEAR PLANT WATER SYSTEM,172.5,35.63,-78.95,1,15.200318942950299,0.0,4.8415576133518465,4.8415576133518465,5.605439588808664,51.300467437295055,13.725827722528829,4.798237065774534,4.8415576133518465,11.016070399988957,5.1827728341846555,5.605439588808664,6.48979827820186,41.44680641416156,0.9332511744384071,8.669245435696682,86.0,3,17,7,6.48979827820186,7,Waste Management,3.91361112428308,1,3.91361112428308,1,9.501714229683827,4.18797234600963,4,4,4,Acrisols,147.0,502.0,15.88888888888889,111.18611111111112,7.2666666666666675,1018.4,0.9010035668843324,5.991156860729573,13,111.18611111111112,111.18611111111112
269,Lake,HARRIS NUCLEAR PLANT WATER SYSTEM: HARRIS LAKE,101.0,35.63,-78.94,1,16.040966004575846,0.9037877495981589,5.707558267444044,5.707558267444044,5.3503029124774955,51.40512124838819,13.432344239127836,5.6718803540242,5.707558267444044,10.176359538605572,3.7936730589057532,5.605439588808664,6.48979827820186,41.44389532622711,0.4676207264239716,8.488403147956953,83.0,3,17,7,6.48979827820186,7,Metal Machinery Mfg,3.91361112428308,1,3.91361112428308,1,8.639298951796127,4.18797234600963,4,4,4,Alisols,127.0,514.0,15.88888888888889,111.18611111111112,7.2666666666666675,1018.4,1.8047820887241321,5.991156860729573,13,111.18611111111112,111.18611111111112
270,Lake,HARRIS NUCLEAR PLANT WATER SYSTEM: HARRIS LAKE AUX RESERV,67.0,35.63,-78.92,1,17.740984531592886,2.7113632394514933,7.466422721454712,7.466422721454712,5.264885380697043,51.66151917711119,11.73220121083205,7.440751261582997,7.466422721454712,8.536164315765326,3.7936730589057532,5.605439588808664,6.48979827820186,41.49689061586612,1.9531596935738493,7.25673583348704,94.0,2,19,9,6.48979827820186,9,Metal Machinery Mfg,3.91361112428308,1,3.91361112428308,1,6.945992546998746,4.18797234600963,5,5,5,Alisols,126.0,468.0,15.88888888888889,111.18611111111112,7.2666666666666675,1018.4,3.6123525321245995,5.991156860729573,11,111.18611111111112,111.18611111111112
271,River,GREENVILLE UTILITIES COMM: TAR RIVER,25.6,35.63,-77.4,1,1.7518655728806678,5.113034072061368,2.465916874323631,2.465916874323631,8.26345183789798,94.25354346444885,6.208990417255219,4.767839275998708,2.465916874323631,50.3430336783671,5.693196748940527,6.534209886808053,7.152499652301168,50.19130603369739,1.996715834391849,2.552937834971939,22.0,2,5,7,7.152499652301168,7,Printing,7.513854428878194,0,7.513854428878194,0,2.530078033006124,7.15930560670587,5,5,5,Acrisols,212.0,426.0,17.054545454545455,129.64285714285714,7.6409090909090915,1018.547619047619,0.5098459713230745,8.265436776126206,4,129.64285714285714,129.64285714285714
272,Drinking Water,WOODFIN SANITARY WATER AND SEWER: SUGAR FORK,0.0,35.64,-82.51,0,22.945339021716713,7.125713242303807,7.018824461706404,7.018824461706404,4.865800175833204,122.45970967409012,7.140987799277506,22.879443589831,7.018824461706404,5.999512856073029,2.5632764706329145,3.2907727781310716,0.6730747365520714,24.824557540458393,4.0200170348428275,4.400787645195243,861.0,6,6,11,0.6730747365520714,11,Waste Management,1.0166358663187878,11,1.0166358663187878,11,7.232160846946835,0.9335955876196962,10,10,10,Cambisols,175.0,522.0,,,,,6.304688776964956,3.6810404100746656,11,,
273,Well,Lucama  NC : Well,7.5,35.64,-78.01,1,20.274019874512334,10.494072172736725,10.050460415551035,10.050460415551035,1.6294802245768896,98.90308370865121,11.799792702107911,12.072354117416582,10.050460415551035,27.180360896986283,5.050053760245601,2.986571107098131,4.41737878563545,37.02086070340075,6.204762994908234,5.414236247282508,29.0,2,1,7,4.41737878563545,7,Metal Machinery Mfg,5.39277076044241,0,5.39277076044241,0,7.506830756570966,1.524074132228736,6,6,6,Acrisols,126.0,647.0,16.6969696969697,115.60857142857142,7.940000000000001,1018.4545454545455,9.974362514155775,4.28360909306954,2,97.81714285714285,97.81714285714285
274,Well,MONTREAT WATER SYSTEM: WELL #1,0.0,35.65,-82.3,0,32.17486274818654,4.949645697611545,3.1795751744951883,3.1795751744951883,4.285583252632293,105.41065378107695,6.393544370955149,28.68270036273226,3.1795751744951883,4.240142090607105,1.941889021409,1.0437002556812236,1.3093856836823696,31.666357342975985,3.722446880036006,6.524608032028867,930.0,2,1,3,1.3093856836823696,3,Textiles and Leather,0.8003615304494669,2,0.8003615304494669,2,5.4607918451673125,0.6317096516932715,5,5,5,Cambisols,182.0,573.0,14.038888888888888,118.74166666666669,9.525,1018.4285714285714,12.810848132708461,3.259790023618243,3,118.74166666666669,118.74166666666669
275,Drinking Water,Town of Holly Springs  NC,20.0,35.65,-78.83,1,25.86279508232888,0.35622107785366564,6.748978336436938,6.748978336436938,2.567573550624429,55.68579601530853,7.068247417678911,3.3655602165234555,6.748978336436938,1.7714473852643764,3.7936730589057532,2.923285276672785,2.9478293204350305,40.53209306574063,1.2199410995503643,4.374481410146846,144.0,3,15,6,2.9478293204350305,6,Metal Machinery Mfg,3.91361112428308,1,3.91361112428308,1,1.8007142730768757,4.18797234600963,6,6,6,Acrisols,146.0,532.0,15.872222222222222,111.18611111111112,7.372222222222224,1018.4,1.9718168693156106,3.1115377008416587,10,111.18611111111112,111.18611111111112
276,Drinking Water,Lucama  NC,7.5,35.65,-78.01,1,21.367788256180113,9.722628771327914,9.48179867690395,9.48179867690395,2.698039384266816,99.66826974044864,11.777391638121498,11.26676030765868,9.48179867690395,27.833744400818592,5.284473426433791,2.986571107098131,4.41737878563545,35.99979850323036,5.690603057069,4.404792579982898,32.0,2,1,7,4.41737878563545,7,Plastics and Resins,5.39277076044241,0,5.39277076044241,0,7.83029925435683,1.524074132228736,7,7,7,Acrisols,127.0,641.0,16.6969696969697,115.60857142857142,7.940000000000001,1018.4545454545455,9.41793121675859,4.28360909306954,2,97.81714285714285,97.81714285714285
277,Drinking Water,Saratoga  NC,0.0,35.65,-77.78,0,25.02399060891258,9.631126308780132,10.997234679968676,10.997234679968676,1.6921729035252806,115.59904998465946,14.137513987258332,9.400273085060155,10.997234679968676,33.29989013878784,5.284473426433791,4.031615733089509,3.112046500437547,33.07404549269396,9.37596238517729,11.216355698951588,31.0,2,3,6,3.112046500437547,6,Plastics and Resins,7.513854428878194,0,7.513854428878194,0,3.3186907138388815,1.2273694158589803,8,8,8,Acrisols,95.0,656.0,16.872727272727275,97.81714285714285,8.804166666666667,1018.2380952380952,11.125653851998337,3.293367056932824,3,97.81714285714285,97.81714285714285
278,Drinking Water,ASHEVILLE CITY OF: NORTH FORK RESERVOIR,0.0,35.66,-82.34,0,30.772374766654064,8.40988317909416,4.471264992357586,4.471264992357586,0.5057771505781987,107.93639838343283,8.352721375378245,27.821157476067,4.471264992357586,5.207647458424501,1.446075120166214,1.0437002556812236,1.3093856836823696,30.70938778152704,5.325281967557078,5.6176257247135135,803.0,2,1,3,1.3093856836823696,3,Textiles and Leather,0.8003615304494669,2,0.8003615304494669,2,3.426994751668196,0.6317096516932715,4,4,4,Cambisols,,,,,,,9.248225181144905,3.6810404100746656,2,118.74166666666669,118.74166666666669
279,Lake,NEWTON  CITY OF  CITY LAKE,19.51,35.66,-81.25,1,15.548354922617682,0.7555629734264323,2.678729416884258,2.678729416884258,2.0541751218742994,37.192544416440924,3.7716646549360635,5.4605152970426545,2.678729416884258,10.821567589789574,3.6745586869447378,2.768142136477003,4.090641352183667,24.906848666519274,1.5096964444725143,1.3588325889799102,270.0,14,16,26,4.090641352183667,26,Textiles and Leather,5.54095903115873,4,5.54095903115873,4,0.8183693976926921,2.8691260600409896,7,7,7,Acrisols,185.0,558.0,15.500000000000004,124.7166666666667,7.008333333333332,1017.1657142857142,4.088081736630763,1.066354994850459,14,124.7166666666667,124.7166666666667
280,Lake,RALEIGH  CITY OF  : LAKE BENSON,27.42,35.66,-78.61,1,29.270268254649338,7.200831329854288,5.080865977224339,5.080865977224339,6.925690428996816,65.34410617084511,11.598202580826698,14.852843354788648,5.080865977224339,12.771342508515115,1.8645148007326389,3.7337739504569822,3.1991045358079466,47.262740134355525,2.7635529744139826,5.587975824907372,69.0,7,10,4,3.1991045358079466,4,Chemical Mfg,2.9768853679858696,2,2.9768853679858696,2,1.806396684797736,5.3618464871038505,8,8,8,Acrisols,122.0,551.0,16.372222222222224,117.08333333333333,7.052777777777778,1018.3800000000001,7.381104716472084,3.171973697284531,9,102.56666666666666,102.56666666666666
281,Well,STANTONSBURG  TOWN OF  WELL #1,0.0,35.66,-77.85,0,21.943173068561723,6.053766464019305,5.0451410782458055,5.0451410782458055,2.254656112514017,111.2717588895637,8.602904812943754,9.333903840134875,5.0451410782458055,32.52638082922315,5.284473426433791,3.788608351366907,3.112046500437547,31.846380992459423,5.596246999729065,5.47032075831474,38.0,2,3,7,3.112046500437547,7,Plastics and Resins,7.513854428878194,0,7.513854428878194,0,6.711450462064272,1.2273694158589803,6,6,6,Acrisols,103.0,621.0,16.872727272727275,97.81714285714285,8.804166666666667,1018.2380952380952,5.02236487362401,3.293367056932824,2,97.81714285714285,97.81714285714285
282,Drinking Water,GREENVILLE UTILITIES COMM,316.0,35.66,-77.4,1,3.362394799318166,3.5191253324765124,3.590776657436656,3.3633197229948086,7.2780921186255805,97.20333256705302,5.188114142162542,4.2476899620686,3.590776657436656,48.044452377157896,5.693196748940527,4.563048917955227,6.780042750780659,47.90121552333757,1.3507749072612203,3.452821609662105,18.0,2,3,7,6.780042750780659,7,Printing,7.513854428878194,0,7.513854428878194,0,4.237474489953505,6.463227951661919,5,5,5,Acrisols,157.0,478.0,17.41304347826087,129.64285714285714,7.640909090909091,1018.547619047619,2.844467870210998,8.265436776126206,3,129.64285714285714,129.64285714285714
283,Creek,MARION  CITY OF: MACKEY CREEK,0.0,35.67,-82.13,0,31.70191941382997,4.576478082176621,6.035097664294867,6.035097664294867,6.261279861400006,91.38215148640039,10.885815693817316,16.06886593477079,6.035097664294867,10.536773183035928,1.941889021409,1.690310096894947,5.261969147105429,43.805021952348945,5.89578827468709,1.23787155107285,437.0,2,3,2,5.261969147105429,2,Textiles and Leather,3.4180806709578833,1,3.4180806709578833,1,3.494224179647866,6.444558000534776,2,2,2,Acrisols,210.0,484.0,14.038888888888888,118.74166666666669,9.525,1018.4285714285714,2.2836944256977616,5.398232047221876,5,118.74166666666669,118.74166666666669
284,Drinking Water,CITY OF NEWTON  NC ,16.8,35.67,-81.22,1,17.265166064448596,3.1429552146733024,0.8264025653888042,0.8264025653888042,3.9343356682061708,36.054794992088794,1.9892534220688025,2.988198085099257,0.8264025653888042,10.974144063881424,3.6745586869447378,2.768142136477003,4.090641352183667,22.5373998364307,1.4007080949780037,0.18339823846915917,282.0,14,17,24,4.090641352183667,24,Textiles and Leather,5.54048897777856,4,5.54048897777856,4,2.9487202342521863,2.8691260600409896,7,7,7,Acrisols,,,15.500000000000004,124.7166666666667,7.008333333333332,1017.1657142857142,2.5714010924268074,4.320646070159696,14,124.7166666666667,124.7166666666667
285,River,WEAVERVILLE  TOWN OF  IVY RIVER,0.0,35.69,-82.58,0,28.62128050362047,3.8347172592160903,0.6554900088565047,0.6554900088565047,0.900971417445068,125.72846937898542,3.921091633699056,29.2262833829179,0.6554900088565047,2.195815177876977,2.1171580361059514,1.9913633874894656,0.7262815068548826,31.200764065781694,0.7139733770410028,1.500379382913735,617.0,6,10,7,0.7262815068548826,7,Waste Management,2.2207205492295725,8,2.2207205492295725,8,0.09066003723183544,0.8439708474374292,6,6,6,Acrisols,216.0,441.0,,,,,4.144496245202563,4.778941859985747,14,,
286,Creek,MARION  CITY OF: CLEAR CREEK,6.2,35.7,-82.1,1,33.25439867110691,8.015544464715918,3.738998811714541,3.738998811714541,3.299962116595781,87.24660169817079,6.602858721115361,11.789663799010073,3.738998811714541,6.263586680304209,3.587608466226375,1.690310096894947,5.261969147105429,48.03000069520954,3.5526807273539958,3.8727818459652616,631.0,3,4,2,5.261969147105429,2,Waste Management,3.4180806709578833,1,3.4180806709578833,1,3.5212477759027,6.444558000534776,3,3,3,Cambisols,208.0,496.0,14.038888888888888,118.74166666666669,9.525,1018.4285714285714,4.232490331497762,5.398232047221876,6,118.74166666666669,118.74166666666669
287,River,SALISBURY-ROWAN  YADKIN RIVER,4.6,35.7,-80.5,1,19.9221758554995,6.082711968176323,5.693308952636742,5.693308952636742,6.187206872552474,8.127758598275527,4.874937408184587,5.900409612973159,5.693308952636742,4.59051140355011,5.307544515207328,7.916007416109342,6.651341733511125,7.181233035610554,1.221615566422958,1.418183268027826,207.0,9,4,22,6.651341733511125,22,Textiles and Leather,5.588868101642923,2,5.588868101642923,2,2.4042975482968925,7.949504235251188,6,6,6,Acrisols,229.0,345.0,15.177272727272726,96.79523809523809,5.909090909090909,1018.757142857143,1.9562534144370145,8.12545425270716,13,96.7952380952381,96.7952380952381
288,Drinking Water,CHATHAM CO-NORTH NC,65.4,35.7,-79.29,1,21.460506574913325,5.2889226806504706,10.468105659393432,10.468105659393432,2.2387216013583555,64.01519686253893,5.340791021552409,11.925957790860823,10.468105659393432,25.035919205010668,6.476612607767905,4.931557363386238,2.5849247491942946,45.91408382219587,10.39013226669853,7.599089045452959,135.0,3,3,3,2.5849247491942946,3,Waste Management,1.7714508564676072,0,1.7714508564676072,0,11.959576180246312,8.17897037550183,3,3,3,Acrisols,140.0,304.0,15.254545454545456,96.20476190476191,5.759090909090909,1018.5619047619048,10.240688879692,2.313780087967491,7,96.20476190476191,96.20476190476191
289,Well,"WILSON, CITY OF: WIGGINS MILL POND",21.81,35.7,-77.96,1,17.915986401620135,9.499964045224893,3.9071696534167226,3.9071696534167226,1.983008022456327,106.77841210451246,4.888926946761946,4.225120901788088,3.9071696534167226,31.415202818077937,5.284473426433791,4.06065157746542,4.790917183625634,29.156067228192686,2.3293035112077214,2.97538241307984,25.0,2,4,8,4.790917183625634,8,Plastics and Resins,7.513854428878194,0,7.513854428878194,0,4.200786909641398,5.1587684130436635,5,5,5,Acrisols,110.0,640.0,16.872727272727275,97.81714285714285,8.804166666666667,1018.2380952380952,4.067658595714038,4.28360909306954,2,97.81714285714285,97.81714285714285
290,Well,"WILSON, CITY OF: LAWNDALE DR @TOISNOT RESEVOIR",26.0,35.7,-77.95,1,17.659327623156276,8.6176889850888,3.02515921895071,3.02515921895071,2.5157740820023644,107.42799122992902,4.09593927442479,3.508329965016832,3.02515921895071,31.00060722730229,5.284473426433791,4.06065157746542,4.790917183625634,28.860210049378143,1.522285896926427,2.6907426633339457,21.0,2,4,8,4.790917183625634,8,Plastics and Resins,7.513854428878194,0,7.513854428878194,0,3.3107507765142974,5.1587684130436635,5,5,5,Acrisols,118.0,633.0,16.872727272727275,97.81714285714285,8.804166666666667,1018.2380952380952,3.2218833400421945,4.28360909306954,2,97.81714285714285,97.81714285714285
291,Drinking Water,WEAVERVILLE  TOWN OF,79.0,35.71,-82.54,1,30.590762545500144,7.805289915902949,2.9102864295428743,2.9102864295428743,3.583346239938662,121.52486505604497,7.970240516795998,30.9956319310492,2.9102864295428743,5.630551062427367,2.1171580361059514,1.9913633874894656,2.1764209498827243,32.785290323234065,2.3580642839761436,3.050490054126019,720.0,5,8,4,2.1764209498827243,4,Waste Management,2.2207205492295725,6,2.2207205492295725,6,4.238701766447598,0.8439708474374292,4,4,4,Cambisols,221.0,453.0,,,,,3.083240594760543,4.148957139184141,11,,
292,Drinking Water,CITY OF ASHEBORO  NC,53.4,35.71,-79.81,1,9.834297475210217,1.9933467195361827,2.7010311662918087,2.7010311662918087,4.822404720342515,46.783948203156996,2.5163356203824128,2.6747824638396622,2.7010311662918087,19.063731548970868,2.599975774831758,3.986472759812976,5.047610710994341,56.22672439667722,0.3782176758957356,2.640560503205814,264.0,6,7,9,5.047610710994341,9,Waste Management,3.80806770098585,0,3.80806770098585,0,4.84904249072816,0.6167837467093733,5,5,5,Acrisols,,,15.66818181818182,119.72380952380952,6.195454545454546,1019.4428571428571,6.467194823166987,0.41874512120878227,9,119.72380952380952,119.72380952380952
293,Lake,CITY OF   ASHEBORO : LAKE LUCAS,44.81,35.72,-79.86,1,7.935190913079164,6.247204115602513,5.736977228546603,5.736977228546603,0.2367147106659266,44.89712503851802,2.3834709043230013,5.751397441948318,5.736977228546603,21.279833857029384,2.599975774831758,3.986472759812976,5.047610710994341,52.510308139534125,4.296972126009809,4.502463855592176,169.0,6,7,9,5.047610710994341,9,Waste Management,3.80806770098585,0,3.80806770098585,0,0.48661526175764247,0.6167837467093733,4,4,4,Acrisols,166.0,335.0,15.66818181818182,119.72380952380952,6.195454545454546,1019.4428571428571,8.294674089081068,0.41874512120878227,8,119.72380952380952,119.72380952380952
294,River,CITY OF SILER CITY : ROCKY RIVER (LOWER),62.82,35.72,-79.46,1,35.68292991782951,17.93006627873868,1.5908338347002058,1.5908338347002058,3.693656276961577,61.09709367204801,1.7193634146927974,7.954101343537791,1.5908338347002058,34.981863935689596,2.1416027742940904,4.931557363386238,2.362031383570638,56.164665247131296,1.1932607331619496,0.7560008952597457,173.0,1,0,4,2.362031383570638,4,Textiles and Leather,1.7714508564676072,0,1.7714508564676072,0,4.423350454610978,1.6935994064525752,1,1,1,Acrisols,194.0,356.0,15.254545454545456,96.20476190476191,5.759090909090909,1018.5619047619048,3.079604133535956,0.8433197368274102,6,96.20476190476191,96.20476190476191
295,Drinking Water,TOWN OF PITTSBORO NC,844.8,35.72,-79.18,1,17.12550039491039,7.916006514744231,6.667093752087034,6.667093752087034,9.914027069003993,62.91893823866723,5.3539691213717715,6.664722434972727,6.667093752087034,25.95826564073454,6.476612607767905,4.931557363386238,5.1108221975349055,37.978002047874334,0.3648539503714177,0.8678398720495193,121.0,1,2,1,5.1108221975349055,1,Waste Management,1.7714508564676072,0,1.7714508564676072,0,2.1261234032463863,8.17897037550183,2,2,2,Acrisols,,,15.545454545454545,108.65714285714287,5.65,1018.4095238095238,1.0880592251798822,10.265239380528024,6,96.20476190476191,96.20476190476191
296,Drinking Water,CITY OF WILSON  NC,47.8,35.73,-77.91,1,13.747730506647397,4.992173953969397,2.812202355140182,2.812202355140182,5.6096584914887115,112.34338286903592,1.2044121610269807,1.409792018579806,2.812202355140182,26.457579673651345,5.284473426433791,4.06065157746542,5.320877296197405,24.674541981546152,0.42742827996993205,0.6863811801470314,39.0,2,3,8,5.320877296197405,8,Plastics and Resins,7.513854428878194,0,7.513854428878194,0,1.0203121540885338,5.470420842359191,6,6,6,Acrisols,,,16.872727272727275,97.81714285714285,8.804166666666667,1018.2380952380952,4.649144117670993,4.28360909306954,2,97.81714285714285,97.81714285714285
297,Drinking Water,BRENTWOOD-JAMESTOWN ROAD,79.0,35.74,-81.69,1,3.5702746493817763,3.8791505419114243,1.9668811649703168,1.9668811649703168,4.251252622151713,56.97343833203467,5.217551512524407,3.4560202851285227,1.9668811649703168,0.799970563837334,4.5095442858192305,1.6112234728987604,6.010591364169188,65.6195221496745,0.2548911300379799,0.8899803150776378,354.0,6,6,12,6.010591364169188,12,Chemical Mfg,3.9180607544758614,3,3.9180607544758614,3,4.00553973139496,1.51104507130515,4,4,4,Acrisols,,,15.102777777777776,134.76111111111112,4.830555555555555,1018.9457142857142,3.159514583669152,6.65010720362635,9,134.76111111111112,134.76111111111112
